RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53350239,20221109,F,40대,전라북도,300이상500만원 미만,1,1,7,60,2,30,8,0
53350257,20221109,M,40대,경기도,500이상700만원 미만,1,8,21,40,10,10,40,0
53350286,20221109,M,60대,경상북도,300이상500만원 미만,4,8,36,30,20,10,40,0
53350379,20221109,M,50대,강원도,300이상500만원 미만,1,4,13,50,0,50,0,0
53350511,20221109,M,50대,서울특별시,300만원 미만,1,2,9,50,20,10,10,10
53350526,20221109,M,50대,울산광역시,700만원 이상,1,1,7,50,0,0,30,20
53350582,20221109,F,60대,충청북도,700만원 이상,8,8,56,50,30,10,10,0
53350646,20221109,F,60대,경기도,500이상700만원 미만,2,10,30,15,30,20,15,20
53350687,20221109,M,20대,전라남도,무응답,3,6,27,40,20,10,30,0
53350734,20221109,F,40대,부산광역시,300이상500만원 미만,1,6,17,30,10,10,30,20
53350874,20221109,F,50대,경기도,300만원 미만,1,8,21,10,10,10,70,0
53350911,20221109,M,50대,경기도,300이상500만원 미만,3,10,35,30,0,0,70,0
53350928,20221109,F,40대,부산광역시,300만원 미만,4,6,32,50,0,30,20,0
53351034,20221109,F,60대,충청북도,500이상700만원 미만,5,5,35,80,0,10,10,0
53351118,20221109,M,40대,경기도,300이상500만원 미만,1,1,7,90,0,0,10,0
53351250,20221109,M,50대,세종특별자치시,300만원 미만,1,2,9,40,10,10,40,0
53351398,20221109,F,60대,경기도,500이상700만원 미만,3,4,23,10,50,30,10,0
53351472,20221109,M,40대,경기도,500이상700만원 미만,2,4,18,20,30,20,30,0
53351659,20221109,F,60대,경기도,700만원 이상,2,0,10,10,30,30,20,10
53351931,20221109,F,30대,울산광역시,300이상500만원 미만,2,5,20,60,5,10,25,0
53351970,20221109,M,50대,경상북도,300만원 미만,4,4,28,60,30,5,5,0
53351989,20221109,M,40대,제주특별자치도,500이상700만원 미만,1,2,9,50,50,0,0,0
53352385,20221109,M,50대,충청남도,300이상500만원 미만,7,8,51,10,10,70,10,0
53352429,20221109,F,40대,부산광역시,300이상500만원 미만,2,2,14,50,20,10,20,0
53352461,20221109,F,50대,서울특별시,700만원 이상,3,5,25,30,20,20,30,0
53352537,20221109,M,30대,충청남도,300만원 미만,4,10,40,30,10,5,55,0
53352622,20221109,M,30대,경기도,300만원 미만,1,3,11,100,0,0,0,0
53352634,20221109,M,30대,경상남도,500이상700만원 미만,2,6,22,50,30,10,10,0
53352732,20221109,M,40대,경기도,700만원 이상,1,4,13,20,0,30,50,0
53352781,20221109,F,30대,경상남도,300만원 미만,3,1,17,95,0,5,0,0
53353000,20221109,M,50대,서울특별시,500이상700만원 미만,2,1,12,50,30,10,5,5
53353021,20221109,M,20대,경상남도,300만원 미만,2,5,20,25,0,60,15,0
53353272,20221109,F,40대,부산광역시,500이상700만원 미만,3,6,27,20,0,30,50,0
53353360,20221109,F,50대,제주특별자치도,300이상500만원 미만,2,5,20,0,30,30,0,40
53353483,20221109,F,50대,서울특별시,700만원 이상,2,5,20,50,30,0,20,0
53353493,20221109,M,30대,전라남도,300이상500만원 미만,4,4,28,30,10,20,40,0
53353682,20221109,M,40대,인천광역시,500이상700만원 미만,5,8,41,30,5,15,50,0
53353984,20221109,F,40대,경상남도,300이상500만원 미만,4,10,40,50,20,0,30,0
53354036,20221109,F,20대,경상남도,700만원 이상,2,3,16,10,5,5,80,0
53354047,20221109,F,30대,경기도,700만원 이상,2,10,30,30,20,30,20,0
53354296,20221109,F,40대,광주광역시,300이상500만원 미만,3,12,39,80,0,0,20,0
53354545,20221109,M,50대,강원도,500이상700만원 미만,2,4,18,20,50,10,20,0
53354546,20221109,M,40대,경기도,500이상700만원 미만,1,3,11,60,30,0,10,0
53354552,20221109,F,40대,경기도,300만원 미만,1,4,13,0,0,0,100,0
53354627,20221109,M,20대,경기도,700만원 이상,5,10,45,70,10,10,10,0
53354671,20221109,F,50대,충청북도,500이상700만원 미만,1,3,11,20,0,30,50,0
53354850,20221109,M,50대,경기도,500이상700만원 미만,2,4,18,70,10,0,20,0
53355176,20221109,F,50대,울산광역시,500이상700만원 미만,8,5,50,20,80,0,0,0
53355255,20221109,F,20대,서울특별시,300만원 미만,3,5,25,60,20,15,5,0
53355509,20221109,F,20대,울산광역시,300만원 미만,1,8,21,50,0,0,50,0
53355643,20221109,M,50대,충청남도,500이상700만원 미만,1,6,17,30,20,10,40,0
53355666,20221109,F,30대,서울특별시,700만원 이상,2,8,26,50,0,30,20,0
53355700,20221109,M,40대,경기도,700만원 이상,3,2,19,0,50,40,10,0
53355816,20221109,F,50대,경기도,300이상500만원 미만,3,3,21,10,70,10,10,0
53355870,20221109,F,30대,충청북도,300이상500만원 미만,6,6,42,20,20,10,50,0
53356337,20221109,F,40대,충청남도,300만원 미만,7,3,41,30,40,20,10,0
53356479,20221109,M,60대,대구광역시,700만원 이상,2,8,26,30,20,10,40,0
53356503,20221109,M,40대,경기도,300만원 미만,2,8,26,10,20,10,50,10
53356855,20221109,F,40대,인천광역시,700만원 이상,4,5,30,90,0,0,10,0
53357128,20221109,F,30대,충청남도,300만원 미만,3,10,35,70,0,30,0,0
53357142,20221109,M,40대,서울특별시,700만원 이상,3,6,27,30,10,10,50,0
53357176,20221109,F,30대,전라북도,500이상700만원 미만,6,12,54,50,20,0,30,0
53357226,20221109,F,40대,충청남도,500이상700만원 미만,2,5,20,40,20,5,5,30
53357526,20221109,F,40대,강원도,300이상500만원 미만,1,5,15,30,30,10,30,0
53357778,20221109,F,20대,인천광역시,300만원 미만,3,10,35,60,10,0,30,0
53357806,20221109,F,50대,울산광역시,700만원 이상,2,5,20,20,30,0,50,0
53357850,20221109,F,30대,경기도,300만원 미만,5,12,49,50,0,0,50,0
53357866,20221109,F,50대,경기도,300이상500만원 미만,2,2,14,90,0,0,10,0
53357959,20221109,F,50대,인천광역시,700만원 이상,2,6,22,90,0,0,10,0
53357979,20221109,F,30대,경기도,500이상700만원 미만,1,10,25,15,70,0,0,15
53358056,20221109,F,50대,경상북도,300만원 미만,3,10,35,40,10,10,20,20
53358081,20221109,F,20대,서울특별시,500이상700만원 미만,8,3,46,50,0,0,50,0
53358132,20221109,M,30대,경기도,300만원 미만,3,4,23,90,10,0,0,0
53358289,20221109,M,60대,전라북도,300만원 미만,0,3,6,30,10,10,20,30
53358339,20221109,F,30대,전라북도,500이상700만원 미만,1,3,11,20,30,0,50,0
53358356,20221109,M,20대,경기도,300만원 미만,3,18,51,90,0,5,5,0
53358388,20221109,M,50대,경상남도,500이상700만원 미만,3,8,31,10,50,20,10,10
53358488,20221109,M,50대,경기도,700만원 이상,4,12,44,30,30,10,30,0
53358582,20221109,M,50대,경기도,300이상500만원 미만,3,8,31,0,70,0,30,0
53358599,20221109,M,30대,대전광역시,300이상500만원 미만,3,8,31,70,5,5,20,0
53358619,20221109,F,50대,대구광역시,300만원 미만,1,1,7,10,10,20,30,30
53358670,20221109,F,20대,경상북도,300이상500만원 미만,1,2,9,20,10,20,0,50
53358729,20221109,F,40대,부산광역시,300이상500만원 미만,2,8,26,50,0,50,0,0
53358804,20221109,M,40대,대구광역시,500이상700만원 미만,1,4,13,30,30,0,40,0
53358855,20221109,M,60대,경기도,300만원 미만,1,9,23,100,0,0,0,0
53359003,20221109,M,60대,부산광역시,300이상500만원 미만,1,3,11,80,0,0,20,0
53359050,20221109,M,50대,경기도,500이상700만원 미만,3,5,25,20,20,20,40,0
53359078,20221109,F,50대,경기도,300만원 미만,1,1,7,30,0,30,40,0
53359425,20221109,M,40대,경상북도,300이상500만원 미만,5,8,41,0,100,0,0,0
53359460,20221109,F,60대,부산광역시,500이상700만원 미만,8,10,60,20,10,10,40,20
53359531,20221109,M,20대,서울특별시,300이상500만원 미만,0,0,0,100,0,0,0,0
53359601,20221109,M,20대,경기도,500이상700만원 미만,8,12,64,90,0,0,10,0
53359618,20221109,F,20대,광주광역시,500이상700만원 미만,4,7,34,60,25,5,10,0
53359638,20221109,M,20대,경기도,무응답,3,10,35,70,0,0,30,0
53359687,20221109,F,40대,부산광역시,300이상500만원 미만,3,5,25,40,10,30,20,0
53359704,20221109,M,60대,인천광역시,700만원 이상,2,4,18,20,50,0,30,0
53359835,20221109,M,40대,경기도,300이상500만원 미만,3,7,29,60,15,15,10,0
53359914,20221109,M,50대,경기도,700만원 이상,2,12,34,15,50,5,30,0
53360055,20221109,F,50대,인천광역시,700만원 이상,3,10,35,30,30,30,10,0
53360147,20221109,M,50대,대구광역시,300만원 미만,1,10,25,20,30,0,50,0
53360156,20221109,F,30대,부산광역시,500이상700만원 미만,2,8,26,30,10,30,30,0
53360434,20221109,F,50대,경상남도,700만원 이상,2,5,20,30,10,20,40,0
53360501,20221109,M,30대,부산광역시,300만원 미만,2,8,26,20,0,0,80,0
53360514,20221109,M,30대,충청남도,300만원 미만,1,2,9,0,50,45,5,0
53360623,20221109,F,50대,대구광역시,300이상500만원 미만,1,2,9,50,30,20,0,0
53360630,20221109,F,50대,인천광역시,300이상500만원 미만,3,3,21,90,0,10,0,0
53360739,20221109,F,60대,경상북도,300이상500만원 미만,2,8,26,0,40,20,40,0
53360961,20221109,F,60대,울산광역시,무응답,1,2,9,50,0,50,0,0
53361127,20221109,M,50대,제주특별자치도,300이상500만원 미만,2,8,26,10,60,0,30,0
53361326,20221109,F,60대,서울특별시,700만원 이상,12,12,84,10,70,10,10,0
53361337,20221109,M,20대,서울특별시,무응답,12,12,84,50,15,5,30,0
53361402,20221109,F,20대,경기도,300이상500만원 미만,2,5,20,50,10,0,40,0
53361477,20221109,M,40대,서울특별시,500이상700만원 미만,2,10,30,20,20,20,40,0
53361510,20221109,F,50대,전라북도,무응답,3,3,21,30,10,40,20,0
53361623,20221109,M,40대,부산광역시,300이상500만원 미만,3,10,35,35,25,5,35,0
53361775,20221109,M,20대,전라북도,500이상700만원 미만,3,6,27,10,10,10,70,0
53361822,20221109,M,30대,대구광역시,300이상500만원 미만,3,5,25,50,10,10,30,0
53362003,20221109,F,20대,대구광역시,500이상700만원 미만,4,10,40,60,15,10,15,0
53362168,20221109,M,30대,충청북도,300이상500만원 미만,2,8,26,0,0,60,40,0
53362178,20221109,M,60대,경기도,300이상500만원 미만,0,9,18,0,30,30,40,0
53362382,20221109,M,30대,서울특별시,700만원 이상,1,1,7,100,0,0,0,0
53362413,20221109,F,50대,경기도,300이상500만원 미만,2,2,14,0,30,50,10,10
53362519,20221109,F,20대,대전광역시,300이상500만원 미만,3,12,39,40,20,10,30,0
53362640,20221109,F,60대,전라북도,500이상700만원 미만,2,3,16,50,0,0,50,0
53362698,20221109,M,30대,대구광역시,300이상500만원 미만,1,2,9,100,0,0,0,0
53362705,20221109,M,40대,경기도,300이상500만원 미만,4,10,40,25,25,25,25,0
53362752,20221109,F,30대,경상북도,300이상500만원 미만,1,3,11,10,30,30,30,0
53362827,20221109,M,30대,대구광역시,700만원 이상,1,1,7,100,0,0,0,0
53362893,20221109,M,20대,인천광역시,무응답,3,6,27,70,10,10,10,0
53362918,20221109,F,40대,경기도,500이상700만원 미만,1,2,9,100,0,0,0,0
53362986,20221109,M,20대,부산광역시,500이상700만원 미만,4,8,36,35,30,25,10,0
53362991,20221109,F,40대,서울특별시,300만원 미만,5,12,49,50,0,0,50,0
53363015,20221109,F,50대,부산광역시,700만원 이상,3,6,27,20,20,20,5,35
53363261,20221109,M,50대,부산광역시,300만원 미만,4,5,30,90,2,8,0,0
53363342,20221109,F,50대,경기도,300이상500만원 미만,1,3,11,20,20,10,50,0
53363582,20221109,F,20대,광주광역시,300만원 미만,3,6,27,80,5,5,10,0
53363669,20221109,F,50대,경상남도,500이상700만원 미만,8,8,56,50,0,20,30,0
53363693,20221109,F,50대,서울특별시,300이상500만원 미만,2,2,14,40,0,0,30,30
53363710,20221109,F,30대,서울특별시,700만원 이상,2,8,26,40,40,10,10,0
53363749,20221109,M,50대,대구광역시,300이상500만원 미만,3,2,19,20,50,10,20,0
53363819,20221109,M,40대,서울특별시,300이상500만원 미만,3,6,27,80,15,0,5,0
53363866,20221109,M,50대,서울특별시,500이상700만원 미만,1,3,11,20,0,60,20,0
53363957,20221109,F,60대,제주특별자치도,700만원 이상,2,3,16,20,15,15,50,0
53363959,20221109,M,50대,제주특별자치도,300이상500만원 미만,3,6,27,70,5,5,20,0
53364422,20221109,M,40대,인천광역시,300이상500만원 미만,2,8,26,50,10,20,20,0
53364528,20221109,M,60대,경기도,300이상500만원 미만,1,3,11,70,10,0,20,0
53364550,20221109,F,20대,대구광역시,500이상700만원 미만,1,2,9,80,20,0,0,0
53364807,20221109,M,50대,경상북도,300만원 미만,2,3,16,20,20,0,60,0
53364917,20221109,F,50대,경기도,700만원 이상,1,4,13,20,50,30,0,0
53364980,20221109,F,60대,부산광역시,300만원 미만,2,5,20,20,10,40,30,0
53365175,20221109,F,30대,경기도,300만원 미만,5,5,35,25,25,25,25,0
53365186,20221109,F,60대,경상북도,300만원 미만,0,5,10,10,30,30,30,0
53365220,20221109,M,60대,경기도,500이상700만원 미만,1,13,31,30,15,5,20,30
53365304,20221109,F,60대,서울특별시,300만원 미만,2,5,20,20,10,40,0,30
53365371,20221109,M,20대,서울특별시,무응답,5,5,35,70,0,0,30,0
53365454,20221109,F,40대,광주광역시,500이상700만원 미만,1,2,9,20,40,20,20,0
53365504,20221109,M,30대,경상남도,300만원 미만,3,6,27,50,25,0,25,0
53365629,20221109,M,50대,전라북도,700만원 이상,2,8,26,100,0,0,0,0
53365701,20221109,M,40대,인천광역시,300이상500만원 미만,2,5,20,50,0,0,50,0
53365749,20221109,M,40대,부산광역시,300이상500만원 미만,2,2,14,10,80,0,10,0
53365814,20221109,M,60대,서울특별시,700만원 이상,1,5,15,50,10,5,35,0
53365829,20221109,M,60대,전라남도,300만원 미만,1,5,15,30,40,0,30,0
53365838,20221109,M,30대,서울특별시,300이상500만원 미만,1,1,7,10,50,10,30,0
53365954,20221109,F,40대,인천광역시,500이상700만원 미만,3,2,19,25,30,10,30,5
53366229,20221109,F,30대,경상북도,300만원 미만,2,2,14,20,60,10,10,0
53366285,20221109,M,50대,경상남도,700만원 이상,1,2,9,0,0,60,40,0
53366337,20221109,M,40대,대구광역시,300이상500만원 미만,1,6,17,20,50,20,10,0
53366448,20221109,M,60대,인천광역시,300만원 미만,1,5,15,0,0,50,50,0
53366452,20221109,F,50대,경기도,300이상500만원 미만,2,2,14,30,20,10,30,10
53366453,20221109,F,40대,서울특별시,700만원 이상,2,5,20,10,40,20,30,0
53366456,20221109,F,30대,대구광역시,300만원 미만,5,1,27,70,10,10,10,0
53366519,20221109,M,30대,충청북도,무응답,6,12,54,60,0,10,30,0
53366983,20221109,M,60대,경상남도,500이상700만원 미만,3,8,31,40,30,10,20,0
53367015,20221109,F,40대,전라북도,700만원 이상,4,10,40,80,0,0,20,0
53367027,20221109,F,50대,서울특별시,500이상700만원 미만,3,8,31,50,30,10,10,0
53367181,20221109,M,30대,서울특별시,500이상700만원 미만,10,14,78,40,20,40,0,0
53367214,20221109,F,40대,서울특별시,700만원 이상,4,8,36,40,0,20,40,0
53367236,20221109,F,50대,경기도,300만원 미만,18,18,126,0,80,20,0,0
53367358,20221109,F,40대,인천광역시,500이상700만원 미만,2,1,12,20,50,20,10,0
53367391,20221109,M,40대,부산광역시,300이상500만원 미만,1,2,9,50,0,0,40,10
53367667,20221109,M,30대,경기도,500이상700만원 미만,3,6,27,90,0,0,10,0
53367726,20221109,M,60대,대전광역시,300이상500만원 미만,2,5,20,20,50,20,10,0
53367733,20221109,M,50대,대구광역시,300만원 미만,1,8,21,70,0,0,30,0
53367788,20221109,F,40대,경기도,300만원 미만,3,5,25,20,10,10,60,0
53367820,20221109,F,40대,경기도,500이상700만원 미만,4,8,36,70,10,10,10,0
53367836,20221109,F,20대,충청남도,300만원 미만,3,5,25,70,0,0,30,0
53368115,20221109,F,50대,서울특별시,300이상500만원 미만,4,6,32,40,10,25,25,0
53368119,20221109,F,60대,경상남도,300이상500만원 미만,1,8,21,0,80,0,20,0
53368166,20221109,M,40대,서울특별시,500이상700만원 미만,1,4,13,50,50,0,0,0
53368282,20221109,M,20대,경상남도,700만원 이상,3,6,27,40,20,10,30,0
53368286,20221109,M,30대,부산광역시,300이상500만원 미만,3,5,25,10,50,0,40,0
53368299,20221109,F,40대,광주광역시,300만원 미만,2,5,20,40,20,20,20,0
53368337,20221109,M,60대,서울특별시,500이상700만원 미만,3,5,25,0,50,20,30,0
53368371,20221109,F,30대,충청북도,300이상500만원 미만,3,5,25,50,0,0,50,0
53368377,20221109,M,40대,대전광역시,500이상700만원 미만,3,8,31,40,5,10,5,40
53368399,20221109,M,40대,경기도,300이상500만원 미만,1,4,13,50,20,20,10,0
53368427,20221109,M,50대,경기도,500이상700만원 미만,3,14,43,75,0,5,0,20
53368466,20221109,M,30대,서울특별시,300만원 미만,4,5,30,30,30,20,20,0
53368624,20221109,F,20대,대구광역시,무응답,4,8,36,80,0,0,20,0
53368625,20221109,M,50대,경기도,700만원 이상,1,5,15,50,10,0,40,0
53368644,20221109,F,40대,광주광역시,300만원 미만,1,1,7,90,0,0,10,0
53368774,20221109,M,30대,서울특별시,300이상500만원 미만,6,15,60,50,20,0,30,0
53368874,20221109,M,40대,인천광역시,300이상500만원 미만,3,2,19,50,10,0,40,0
53368953,20221109,F,50대,광주광역시,500이상700만원 미만,2,4,18,20,30,10,40,0
53369118,20221109,F,20대,경기도,500이상700만원 미만,4,9,38,60,10,10,20,0
53369191,20221109,F,20대,경상북도,700만원 이상,3,8,31,45,20,0,35,0
53369229,20221109,F,40대,서울특별시,700만원 이상,4,6,32,30,10,10,50,0
53369267,20221109,M,50대,경기도,300이상500만원 미만,2,4,18,20,50,0,30,0
53369310,20221109,F,30대,서울특별시,700만원 이상,3,2,19,80,0,0,20,0
53369484,20221109,M,20대,경기도,300만원 미만,3,6,27,60,0,40,0,0
53369517,20221109,F,50대,경상북도,300이상500만원 미만,2,2,14,50,0,0,50,0
53369586,20221109,F,40대,경기도,500이상700만원 미만,4,4,28,50,0,0,50,0
53369594,20221109,F,60대,서울특별시,700만원 이상,2,3,16,60,5,5,30,0
53369791,20221109,M,50대,서울특별시,500이상700만원 미만,1,10,25,50,10,10,30,0
53369838,20221109,M,60대,전라남도,300이상500만원 미만,2,2,14,50,20,10,20,0
53370000,20221109,F,20대,경상남도,300이상500만원 미만,3,5,25,70,10,10,10,0
53370114,20221109,M,50대,충청북도,500이상700만원 미만,2,5,20,50,20,10,20,0
53370508,20221109,M,30대,인천광역시,700만원 이상,1,4,13,20,20,35,25,0
53370557,20221109,M,60대,서울특별시,700만원 이상,1,3,11,30,20,0,50,0
53370803,20221109,M,40대,부산광역시,300이상500만원 미만,1,3,11,50,0,50,0,0
53370885,20221109,M,50대,경기도,300이상500만원 미만,1,1,7,50,0,50,0,0
53371125,20221109,F,40대,경상남도,500이상700만원 미만,2,14,38,40,30,20,10,0
53371175,20221109,M,60대,충청남도,300이상500만원 미만,2,8,26,85,0,15,0,0
53371242,20221109,M,40대,충청북도,300만원 미만,10,6,62,10,50,10,30,0
53371850,20221109,F,50대,부산광역시,300만원 미만,2,2,14,30,0,20,50,0
53371939,20221109,M,30대,서울특별시,700만원 이상,1,1,7,0,50,50,0,0
53371971,20221109,M,30대,대구광역시,300이상500만원 미만,3,10,35,80,0,0,20,0
53372107,20221109,M,40대,경상북도,700만원 이상,1,5,15,0,50,50,0,0
53372173,20221109,M,40대,인천광역시,500이상700만원 미만,1,7,19,20,80,0,0,0
53372210,20221109,M,20대,경기도,300이상500만원 미만,3,1,17,10,90,0,0,0
53372426,20221109,M,60대,인천광역시,500이상700만원 미만,2,8,26,30,20,10,40,0
53372671,20221109,M,50대,경기도,700만원 이상,3,8,31,20,10,10,10,50
53373024,20221109,M,40대,경기도,300이상500만원 미만,2,6,22,30,10,10,50,0
53373246,20221109,M,30대,대구광역시,300이상500만원 미만,10,8,66,60,30,10,0,0
53373283,20221109,M,50대,경기도,300만원 미만,2,2,14,10,20,10,60,0
53373742,20221109,F,60대,서울특별시,300만원 미만,1,3,11,50,10,40,0,0
53373894,20221109,M,50대,경기도,700만원 이상,2,2,14,40,30,10,20,0
53374109,20221109,M,60대,경상남도,500이상700만원 미만,3,3,21,0,50,0,50,0
53374129,20221109,M,30대,서울특별시,300이상500만원 미만,2,5,20,30,20,30,20,0
53374146,20221109,M,60대,경상북도,300이상500만원 미만,2,8,26,30,30,10,30,0
53374243,20221109,M,20대,충청남도,300만원 미만,3,5,25,0,100,0,0,0
53374411,20221109,M,30대,대전광역시,300이상500만원 미만,4,12,44,20,10,30,40,0
53374609,20221109,M,30대,울산광역시,300만원 미만,1,3,11,50,5,40,5,0
53374836,20221109,F,40대,대전광역시,500이상700만원 미만,1,1,7,10,20,40,30,0
53374874,20221109,F,20대,경상북도,300이상500만원 미만,1,3,11,83,0,10,7,0
53375087,20221109,M,40대,대구광역시,300만원 미만,10,3,56,50,10,10,30,0
53375446,20221109,M,30대,세종특별자치시,300이상500만원 미만,3,5,25,23,38,39,0,0
53375545,20221109,F,20대,전라북도,무응답,4,4,28,100,0,0,0,0
53375662,20221109,M,60대,서울특별시,300만원 미만,4,5,30,40,20,10,30,0
53375873,20221109,M,60대,전라북도,300이상500만원 미만,4,6,32,30,40,10,20,0
53375958,20221109,F,20대,경기도,700만원 이상,0,2,4,100,0,0,0,0
53376037,20221109,F,50대,부산광역시,무응답,3,12,39,30,30,10,30,0
53376055,20221109,F,20대,서울특별시,300만원 미만,3,10,35,30,10,0,60,0
53376326,20221109,M,20대,인천광역시,300이상500만원 미만,1,5,15,100,0,0,0,0
53376706,20221109,F,20대,경기도,500이상700만원 미만,3,6,27,80,20,0,0,0
53376992,20221109,F,40대,경상북도,300이상500만원 미만,2,4,18,40,0,0,60,0
53377059,20221109,F,50대,인천광역시,500이상700만원 미만,1,12,29,80,10,0,10,0
53377099,20221109,F,50대,충청북도,300이상500만원 미만,3,5,25,10,20,30,40,0
53377142,20221109,F,60대,강원도,300만원 미만,2,2,14,10,20,20,50,0
53377275,20221109,M,50대,서울특별시,500이상700만원 미만,2,8,26,10,30,40,20,0
53377293,20221109,M,50대,인천광역시,700만원 이상,0,8,16,50,50,0,0,0
53377311,20221109,F,60대,경기도,700만원 이상,1,2,9,50,0,0,50,0
53377325,20221109,F,30대,경기도,700만원 이상,1,3,11,50,0,0,50,0
53377336,20221109,F,60대,경기도,무응답,3,7,29,30,70,0,0,0
53377357,20221109,F,20대,경기도,무응답,3,3,21,30,30,0,40,0
53377425,20221109,F,40대,대구광역시,300이상500만원 미만,1,3,11,50,0,0,50,0
